# C++ name	package	module	Luce name	file:line	kind
Gfx::Rect::set_height [FloatRect]	luce-browser-render	gfx	float_rect_set_height	Libraries/LibGfx/Rect.h:65	stub
Gfx::Rect::set_left [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_left	Libraries/LibGfx/Rect.h:368	stub
Gfx::Rect::set_left [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_left	Libraries/LibGfx/Rect.h:368	stub
Gfx::Rect::set_left [FloatRect]	luce-browser-render	gfx	float_rect_set_left	Libraries/LibGfx/Rect.h:368	stub
Gfx::Rect::set_location [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_location	Libraries/LibGfx/Rect.h:89	stub
Gfx::Rect::set_location [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_location	Libraries/LibGfx/Rect.h:89	stub
Gfx::Rect::set_location [FloatRect]	luce-browser-render	gfx	float_rect_set_location	Libraries/LibGfx/Rect.h:89	stub
Gfx::Rect::set_primary_offset_for_orientation [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_primary_offset_for_orientation	Libraries/LibGfx/Rect.h:322	stub
Gfx::Rect::set_primary_offset_for_orientation [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_primary_offset_for_orientation	Libraries/LibGfx/Rect.h:322	stub
Gfx::Rect::set_primary_offset_for_orientation [FloatRect]	luce-browser-render	gfx	float_rect_set_primary_offset_for_orientation	Libraries/LibGfx/Rect.h:322	stub
Gfx::Rect::set_primary_size_for_orientation [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_primary_size_for_orientation	Libraries/LibGfx/Rect.h:330	stub
Gfx::Rect::set_primary_size_for_orientation [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_primary_size_for_orientation	Libraries/LibGfx/Rect.h:330	stub
Gfx::Rect::set_primary_size_for_orientation [FloatRect]	luce-browser-render	gfx	float_rect_set_primary_size_for_orientation	Libraries/LibGfx/Rect.h:330	stub
Gfx::Rect::set_right [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_right	Libraries/LibGfx/Rect.h:370	stub
Gfx::Rect::set_right [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_right	Libraries/LibGfx/Rect.h:370	stub
Gfx::Rect::set_right [FloatRect]	luce-browser-render	gfx	float_rect_set_right	Libraries/LibGfx/Rect.h:370	stub
Gfx::Rect::set_right_without_resize [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_right_without_resize	Libraries/LibGfx/Rect.h:373	stub
Gfx::Rect::set_right_without_resize [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_right_without_resize	Libraries/LibGfx/Rect.h:373	stub
Gfx::Rect::set_right_without_resize [FloatRect]	luce-browser-render	gfx	float_rect_set_right_without_resize	Libraries/LibGfx/Rect.h:373	stub
Gfx::Rect::set_secondary_offset_for_orientation [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_secondary_offset_for_orientation	Libraries/LibGfx/Rect.h:324	stub
Gfx::Rect::set_secondary_offset_for_orientation [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_secondary_offset_for_orientation	Libraries/LibGfx/Rect.h:324	stub
Gfx::Rect::set_secondary_offset_for_orientation [FloatRect]	luce-browser-render	gfx	float_rect_set_secondary_offset_for_orientation	Libraries/LibGfx/Rect.h:324	stub
Gfx::Rect::set_secondary_size_for_orientation [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_secondary_size_for_orientation	Libraries/LibGfx/Rect.h:331	stub
Gfx::Rect::set_secondary_size_for_orientation [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_secondary_size_for_orientation	Libraries/LibGfx/Rect.h:331	stub
Gfx::Rect::set_secondary_size_for_orientation [FloatRect]	luce-browser-render	gfx	float_rect_set_secondary_size_for_orientation	Libraries/LibGfx/Rect.h:331	stub
Gfx::Rect::set_size [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_size_css_pixel_size	Libraries/LibGfx/Rect.h:94	stub
Gfx::Rect::set_size [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_size_css_pixels	Libraries/LibGfx/Rect.h:99	stub
Gfx::Rect::set_size [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_size_i32	Libraries/LibGfx/Rect.h:99	stub
Gfx::Rect::set_size [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_size_int_size	Libraries/LibGfx/Rect.h:94	stub
Gfx::Rect::set_size [FloatRect]	luce-browser-render	gfx	float_rect_set_size_f32	Libraries/LibGfx/Rect.h:99	stub
Gfx::Rect::set_size [FloatRect]	luce-browser-render	gfx	float_rect_set_size_float_size	Libraries/LibGfx/Rect.h:94	stub
Gfx::Rect::set_top [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_top	Libraries/LibGfx/Rect.h:369	stub
Gfx::Rect::set_top [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_top	Libraries/LibGfx/Rect.h:369	stub
Gfx::Rect::set_top [FloatRect]	luce-browser-render	gfx	float_rect_set_top	Libraries/LibGfx/Rect.h:369	stub
Gfx::Rect::set_width [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_width	Libraries/LibGfx/Rect.h:64	stub
Gfx::Rect::set_width [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_width	Libraries/LibGfx/Rect.h:64	stub
Gfx::Rect::set_width [FloatRect]	luce-browser-render	gfx	float_rect_set_width	Libraries/LibGfx/Rect.h:64	stub
Gfx::Rect::set_x [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_x	Libraries/LibGfx/Rect.h:62	stub
Gfx::Rect::set_x [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_x	Libraries/LibGfx/Rect.h:62	stub
Gfx::Rect::set_x [FloatRect]	luce-browser-render	gfx	float_rect_set_x	Libraries/LibGfx/Rect.h:62	stub
Gfx::Rect::set_y [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_set_y	Libraries/LibGfx/Rect.h:63	stub
Gfx::Rect::set_y [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_set_y	Libraries/LibGfx/Rect.h:63	stub
Gfx::Rect::set_y [FloatRect]	luce-browser-render	gfx	float_rect_set_y	Libraries/LibGfx/Rect.h:63	stub
Gfx::Rect::shrink [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_shrink_css_pixel_size	Libraries/LibGfx/Rect.h:145	stub
Gfx::Rect::shrink [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_shrink_css_pixels_css_pixels	Libraries/LibGfx/Rect.h:129	stub
Gfx::Rect::shrink [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_shrink_css_pixels_css_pixels_css_pixels	Libraries/LibGfx/Rect.h:137	stub
Gfx::Rect::shrink [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_shrink_i32_i32	Libraries/LibGfx/Rect.h:129	stub
Gfx::Rect::shrink [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_shrink_i32_i32_i32	Libraries/LibGfx/Rect.h:137	stub
Gfx::Rect::shrink [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_shrink_int_size	Libraries/LibGfx/Rect.h:145	stub
Gfx::Rect::shrink [FloatRect]	luce-browser-render	gfx	float_rect_shrink_f32_f32	Libraries/LibGfx/Rect.h:129	stub
Gfx::Rect::shrink [FloatRect]	luce-browser-render	gfx	float_rect_shrink_f32_f32_f32	Libraries/LibGfx/Rect.h:137	stub
Gfx::Rect::shrink [FloatRect]	luce-browser-render	gfx	float_rect_shrink_float_size	Libraries/LibGfx/Rect.h:145	stub
Gfx::Rect::shrunken [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_shrunken_css_pixel_size	Libraries/LibGfx/Rect.h:209	stub
Gfx::Rect::shrunken [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_shrunken_css_pixels_css_pixels	Libraries/LibGfx/Rect.h:195	stub
Gfx::Rect::shrunken [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_shrunken_css_pixels_css_pixels_css_pixels	Libraries/LibGfx/Rect.h:202	stub
Gfx::Rect::shrunken [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_shrunken_i32_i32	Libraries/LibGfx/Rect.h:195	stub
Gfx::Rect::shrunken [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_shrunken_i32_i32_i32	Libraries/LibGfx/Rect.h:202	stub
Gfx::Rect::shrunken [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_shrunken_int_size	Libraries/LibGfx/Rect.h:209	stub
Gfx::Rect::shrunken [FloatRect]	luce-browser-render	gfx	float_rect_shrunken_f32_f32	Libraries/LibGfx/Rect.h:195	stub
Gfx::Rect::shrunken [FloatRect]	luce-browser-render	gfx	float_rect_shrunken_f32_f32_f32	Libraries/LibGfx/Rect.h:202	stub
Gfx::Rect::shrunken [FloatRect]	luce-browser-render	gfx	float_rect_shrunken_float_size	Libraries/LibGfx/Rect.h:209	stub
Gfx::Rect::size [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_size	Libraries/LibGfx/Rect.h:68	stub
Gfx::Rect::size [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_size	Libraries/LibGfx/Rect.h:68	stub
Gfx::Rect::size [FloatRect]	luce-browser-render	gfx	float_rect_size	Libraries/LibGfx/Rect.h:68	stub
Gfx::Rect::take_from_bottom [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_take_from_bottom	Libraries/LibGfx/Rect.h:270	stub
Gfx::Rect::take_from_bottom [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_take_from_bottom	Libraries/LibGfx/Rect.h:270	stub
Gfx::Rect::take_from_bottom [FloatRect]	luce-browser-render	gfx	float_rect_take_from_bottom	Libraries/LibGfx/Rect.h:270	stub
Gfx::Rect::take_from_left [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_take_from_left	Libraries/LibGfx/Rect.h:248	stub
Gfx::Rect::take_from_left [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_take_from_left	Libraries/LibGfx/Rect.h:248	stub
Gfx::Rect::take_from_left [FloatRect]	luce-browser-render	gfx	float_rect_take_from_left	Libraries/LibGfx/Rect.h:248	stub
Gfx::Rect::take_from_right [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_take_from_right	Libraries/LibGfx/Rect.h:237	stub
Gfx::Rect::take_from_right [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_take_from_right	Libraries/LibGfx/Rect.h:237	stub
Gfx::Rect::take_from_right [FloatRect]	luce-browser-render	gfx	float_rect_take_from_right	Libraries/LibGfx/Rect.h:237	stub
Gfx::Rect::take_from_top [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_take_from_top	Libraries/LibGfx/Rect.h:259	stub
Gfx::Rect::take_from_top [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_take_from_top	Libraries/LibGfx/Rect.h:259	stub
Gfx::Rect::take_from_top [FloatRect]	luce-browser-render	gfx	float_rect_take_from_top	Libraries/LibGfx/Rect.h:259	stub
Gfx::Rect::to_byte_string [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_to_byte_string	Libraries/LibGfx/Rect.h:581	stub
Gfx::Rect::to_byte_string [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_to_byte_string	Libraries/LibGfx/Rect.h:581	stub
Gfx::Rect::to_byte_string [FloatRect]	luce-browser-render	gfx	float_rect_to_byte_string	Libraries/LibGfx/Rect.h:581	stub
Gfx::Rect::to_type [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_to_type	Libraries/LibGfx/Rect.h:530	stub
Gfx::Rect::to_type [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_to_type	Libraries/LibGfx/Rect.h:530	stub
Gfx::Rect::to_type [FloatRect]	luce-browser-render	gfx	float_rect_to_type	Libraries/LibGfx/Rect.h:530	stub
Gfx::Rect::top [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_top	Libraries/LibGfx/Rect.h:365	stub
Gfx::Rect::top [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_top	Libraries/LibGfx/Rect.h:365	stub
Gfx::Rect::top [FloatRect]	luce-browser-render	gfx	float_rect_top	Libraries/LibGfx/Rect.h:365	stub
Gfx::Rect::top_left [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_top_left	Libraries/LibGfx/Rect.h:505	stub
Gfx::Rect::top_left [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_top_left	Libraries/LibGfx/Rect.h:505	stub
Gfx::Rect::top_left [FloatRect]	luce-browser-render	gfx	float_rect_top_left	Libraries/LibGfx/Rect.h:505	stub
Gfx::Rect::top_right [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_top_right	Libraries/LibGfx/Rect.h:506	stub
Gfx::Rect::top_right [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_top_right	Libraries/LibGfx/Rect.h:506	stub
Gfx::Rect::top_right [FloatRect]	luce-browser-render	gfx	float_rect_top_right	Libraries/LibGfx/Rect.h:506	stub
Gfx::Rect::translate_by [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translate_by_css_pixel_point	Libraries/LibGfx/Rect.h:74	stub
Gfx::Rect::translate_by [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translate_by_css_pixels	Libraries/LibGfx/Rect.h:73	stub
Gfx::Rect::translate_by [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translate_by_css_pixels_css_pixels	Libraries/LibGfx/Rect.h:72	stub
Gfx::Rect::translate_by [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translate_by_i32	Libraries/LibGfx/Rect.h:73	stub
Gfx::Rect::translate_by [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translate_by_i32_i32	Libraries/LibGfx/Rect.h:72	stub
Gfx::Rect::translate_by [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translate_by_int_point	Libraries/LibGfx/Rect.h:74	stub
Gfx::Rect::translate_by [FloatRect]	luce-browser-render	gfx	float_rect_translate_by_f32	Libraries/LibGfx/Rect.h:73	stub
Gfx::Rect::translate_by [FloatRect]	luce-browser-render	gfx	float_rect_translate_by_f32_f32	Libraries/LibGfx/Rect.h:72	stub
Gfx::Rect::translate_by [FloatRect]	luce-browser-render	gfx	float_rect_translate_by_float_point	Libraries/LibGfx/Rect.h:74	stub
Gfx::Rect::translate_primary_offset_for_orientation [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translate_primary_offset_for_orientation	Libraries/LibGfx/Rect.h:325	stub
Gfx::Rect::translate_primary_offset_for_orientation [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translate_primary_offset_for_orientation	Libraries/LibGfx/Rect.h:325	stub
Gfx::Rect::translate_primary_offset_for_orientation [FloatRect]	luce-browser-render	gfx	float_rect_translate_primary_offset_for_orientation	Libraries/LibGfx/Rect.h:325	stub
Gfx::Rect::translate_secondary_offset_for_orientation [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translate_secondary_offset_for_orientation	Libraries/LibGfx/Rect.h:326	stub
Gfx::Rect::translate_secondary_offset_for_orientation [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translate_secondary_offset_for_orientation	Libraries/LibGfx/Rect.h:326	stub
Gfx::Rect::translate_secondary_offset_for_orientation [FloatRect]	luce-browser-render	gfx	float_rect_translate_secondary_offset_for_orientation	Libraries/LibGfx/Rect.h:326	stub
Gfx::Rect::translated [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translated_css_pixel_point	Libraries/LibGfx/Rect.h:167	stub
Gfx::Rect::translated [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translated_css_pixels	Libraries/LibGfx/Rect.h:160	stub
Gfx::Rect::translated [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_translated_css_pixels_css_pixels	Libraries/LibGfx/Rect.h:153	stub
Gfx::Rect::translated [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translated_i32	Libraries/LibGfx/Rect.h:160	stub
Gfx::Rect::translated [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translated_i32_i32	Libraries/LibGfx/Rect.h:153	stub
Gfx::Rect::translated [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_translated_int_point	Libraries/LibGfx/Rect.h:167	stub
Gfx::Rect::translated [FloatRect]	luce-browser-render	gfx	float_rect_translated_f32	Libraries/LibGfx/Rect.h:160	stub
Gfx::Rect::translated [FloatRect]	luce-browser-render	gfx	float_rect_translated_f32_f32	Libraries/LibGfx/Rect.h:153	stub
Gfx::Rect::translated [FloatRect]	luce-browser-render	gfx	float_rect_translated_float_point	Libraries/LibGfx/Rect.h:167	stub
Gfx::Rect::unite [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_unite	Libraries/LibGfx/Rect.h:470	stub
Gfx::Rect::unite [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_unite	Libraries/LibGfx/Rect.h:470	stub
Gfx::Rect::unite [FloatRect]	luce-browser-render	gfx	float_rect_unite	Libraries/LibGfx/Rect.h:470	stub
Gfx::Rect::unite_horizontally [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_unite_horizontally	Libraries/LibGfx/Rect.h:482	stub
Gfx::Rect::unite_horizontally [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_unite_horizontally	Libraries/LibGfx/Rect.h:482	stub
Gfx::Rect::unite_horizontally [FloatRect]	luce-browser-render	gfx	float_rect_unite_horizontally	Libraries/LibGfx/Rect.h:482	stub
Gfx::Rect::unite_vertically [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_unite_vertically	Libraries/LibGfx/Rect.h:490	stub
Gfx::Rect::unite_vertically [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_unite_vertically	Libraries/LibGfx/Rect.h:490	stub
Gfx::Rect::unite_vertically [FloatRect]	luce-browser-render	gfx	float_rect_unite_vertically	Libraries/LibGfx/Rect.h:490	stub
Gfx::Rect::united [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_united	Libraries/LibGfx/Rect.h:498	stub
Gfx::Rect::united [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_united	Libraries/LibGfx/Rect.h:498	stub
Gfx::Rect::united [FloatRect]	luce-browser-render	gfx	float_rect_united	Libraries/LibGfx/Rect.h:498	stub
Gfx::Rect::width [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_width	Libraries/LibGfx/Rect.h:59	stub
Gfx::Rect::width [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_width	Libraries/LibGfx/Rect.h:59	stub
Gfx::Rect::width [FloatRect]	luce-browser-render	gfx	float_rect_width	Libraries/LibGfx/Rect.h:59	stub
Gfx::Rect::x [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_x	Libraries/LibGfx/Rect.h:57	stub
Gfx::Rect::x [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_x	Libraries/LibGfx/Rect.h:57	stub
Gfx::Rect::x [FloatRect]	luce-browser-render	gfx	float_rect_x	Libraries/LibGfx/Rect.h:57	stub
Gfx::Rect::y [CssPixelRect]	luce-browser-render	gfx	css_pixel_rect_y	Libraries/LibGfx/Rect.h:58	stub
Gfx::Rect::y [DevicePixelRect]	luce-browser-render	gfx	device_pixel_rect_y	Libraries/LibGfx/Rect.h:58	stub
Gfx::Rect::y [FloatRect]	luce-browser-render	gfx	float_rect_y	Libraries/LibGfx/Rect.h:58	stub
Gfx::Rect<AK::DistinctNumeric<i32, Web::__DevicePixels_tag, AK::DistinctNumericFeature::Arithmetic, AK::DistinctNumericFeature::CastToUnderlying, AK::DistinctNumericFeature::Comparison, AK::DistinctNumericFeature::Increment>>	luce-browser-render	gfx	DevicePixelRect	Libraries/LibGfx/Rect.h:20	instantiation
Gfx::Rect<Web::CSSPixels>	luce-browser-render	gfx	CssPixelRect	Libraries/LibGfx/Rect.h:20	instantiation
Gfx::Rect<f32>	luce-browser-render	gfx	FloatRect	Libraries/LibGfx/Rect.h:20	instantiation
Gfx::SVGGradientPaintStyle	luce-browser-render	gfx	SvgGradientPaintStyle	Libraries/LibGfx/PaintStyle.h:183	struct
Gfx::SVGGradientPaintStyle [default member initializers]	luce-browser-render	gfx	svg_gradient_paint_style_init_fields	Libraries/LibGfx/PaintStyle.h:183	init fields
Gfx::SVGGradientPaintStyle::SpreadMethod	luce-browser-render	gfx	SvgGradientPaintStyleSpreadMethod	Libraries/LibGfx/PaintStyle.h:187	enum
Gfx::SVGGradientPaintStyle::gradient_transform_scale	luce-browser-render	gfx	svg_gradient_paint_style_gradient_transform_scale	Libraries/LibGfx/PaintStyle.h:200	stub
Gfx::SVGGradientPaintStyle::scale_adjusted_inverse_gradient_transform	luce-browser-render	gfx	svg_gradient_paint_style_scale_adjusted_inverse_gradient_transform	Libraries/LibGfx/PaintStyle.h:199	stub
Gfx::SVGGradientPaintStyle::set_gradient_transform	luce-browser-render	gfx	svg_gradient_paint_style_set_gradient_transform	Libraries/LibGfx/GradientPainting.cpp:43	stub
Gfx::SVGGradientPaintStyle::set_spread_method	luce-browser-render	gfx	svg_gradient_paint_style_set_spread_method	Libraries/LibGfx/PaintStyle.h:193	stub
Gfx::SVGGradientPaintStyle::spread_method	luce-browser-render	gfx	svg_gradient_paint_style_spread_method	Libraries/LibGfx/PaintStyle.h:201	stub
Gfx::SVGLinearGradientPaintStyle	luce-browser-render	gfx	SvgLinearGradientPaintStyle	Libraries/LibGfx/PaintStyle.h:209	struct
Gfx::SVGLinearGradientPaintStyle::SVGLinearGradientPaintStyle	luce-browser-render	gfx	svg_linear_gradient_paint_style_construct	Libraries/LibGfx/PaintStyle.h:226	construct
Gfx::SVGLinearGradientPaintStyle::create	luce-browser-render	gfx	svg_linear_gradient_paint_style_create	Libraries/LibGfx/PaintStyle.h:211	stub
Gfx::SVGLinearGradientPaintStyle::set_end_point	luce-browser-render	gfx	svg_linear_gradient_paint_style_set_end_point	Libraries/LibGfx/PaintStyle.h:221	stub
Gfx::SVGLinearGradientPaintStyle::set_start_point	luce-browser-render	gfx	svg_linear_gradient_paint_style_set_start_point	Libraries/LibGfx/PaintStyle.h:216	stub
Gfx::SVGRadialGradientPaintStyle	luce-browser-render	gfx	SvgRadialGradientPaintStyle	Libraries/LibGfx/PaintStyle.h:237	struct
Gfx::SVGRadialGradientPaintStyle::SVGRadialGradientPaintStyle	luce-browser-render	gfx	svg_radial_gradient_paint_style_construct	Libraries/LibGfx/PaintStyle.h:264	construct
Gfx::SVGRadialGradientPaintStyle::create	luce-browser-render	gfx	svg_radial_gradient_paint_style_create	Libraries/LibGfx/PaintStyle.h:239	stub
Gfx::SVGRadialGradientPaintStyle::set_end_center	luce-browser-render	gfx	svg_radial_gradient_paint_style_set_end_center	Libraries/LibGfx/PaintStyle.h:254	stub
Gfx::SVGRadialGradientPaintStyle::set_end_radius	luce-browser-render	gfx	svg_radial_gradient_paint_style_set_end_radius	Libraries/LibGfx/PaintStyle.h:259	stub
Gfx::SVGRadialGradientPaintStyle::set_start_center	luce-browser-render	gfx	svg_radial_gradient_paint_style_set_start_center	Libraries/LibGfx/PaintStyle.h:244	stub
Gfx::SVGRadialGradientPaintStyle::set_start_radius	luce-browser-render	gfx	svg_radial_gradient_paint_style_set_start_radius	Libraries/LibGfx/PaintStyle.h:249	stub
Gfx::ScaledFontMetrics	luce-browser-render	web_fonts	ScaledFontMetrics	Libraries/LibGfx/Font/Typeface.h:29	struct
Gfx::ScaledFontMetrics::height	luce-browser-render	web_fonts	scaled_font_metrics_height	Libraries/LibGfx/Font/Typeface.h:35	stub
Gfx::ScalingMode	luce-browser-render	gfx	ScalingMode	Libraries/LibGfx/ScalingMode.h:12	enum
Gfx::ShapeFeature	luce-browser-render	web_fonts	ShapeFeature	Libraries/LibGfx/ShapeFeature.h:13	struct
Gfx::ShareableBitmap	luce-browser-render	gfx	ShareableBitmap	Libraries/LibGfx/ShareableBitmap.h:15	struct
Gfx::ShareableBitmap::ShareableBitmap	luce-browser-render	gfx	shareable_bitmap_construct	Libraries/LibGfx/ShareableBitmap.cpp:16	construct
Gfx::ShareableBitmap::ShareableBitmap	luce-browser-render	gfx	shareable_bitmap_construct_bitmap	Libraries/LibGfx/ShareableBitmap.cpp:18	construct
Gfx::ShareableBitmap::Tag	luce-browser-render	gfx	ShareableBitmapTag	Libraries/LibGfx/ShareableBitmap.h:19	enum
Gfx::ShareableBitmap::bitmap	luce-browser-render	gfx	shareable_bitmap_bitmap	Libraries/LibGfx/ShareableBitmap.cpp:34	stub
Gfx::ShareableBitmap::bitmap	luce-browser-render	gfx	shareable_bitmap_bitmap_const	Libraries/LibGfx/ShareableBitmap.cpp:33	stub
Gfx::ShareableBitmap::is_valid	luce-browser-render	gfx	shareable_bitmap_is_valid	Libraries/LibGfx/ShareableBitmap.cpp:31	stub
Gfx::SharedImage	luce-browser-render	gfx	SharedImage	Libraries/LibGfx/SharedImage.h:44	opaque
Gfx::SharedImageBuffer	luce-browser-render	gfx	SharedImageBuffer	Libraries/LibGfx/SharedImageBuffer.h:20	opaque
Gfx::Size	luce-browser-render	gfx	Size	Libraries/LibGfx/Size.h:17	opaque
Gfx::Size::Size<T> [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_construct	Libraries/LibGfx/Size.h:21	construct
Gfx::Size::Size<T> [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_size_t_opaque	Libraries/LibGfx/Size.h:35	stub
Gfx::Size::Size<T> [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_size_t_u	Libraries/LibGfx/Size.h:28	stub
Gfx::Size::Size<T> [FloatSize]	luce-browser-render	gfx	float_size_construct	Libraries/LibGfx/Size.h:21	construct
Gfx::Size::Size<T> [FloatSize]	luce-browser-render	gfx	float_size_size_t_opaque	Libraries/LibGfx/Size.h:35	stub
Gfx::Size::Size<T> [FloatSize]	luce-browser-render	gfx	float_size_size_t_u	Libraries/LibGfx/Size.h:28	stub
Gfx::Size::Size<T> [IntSize]	luce-browser-render	gfx	int_size_construct	Libraries/LibGfx/Size.h:21	construct
Gfx::Size::Size<T> [IntSize]	luce-browser-render	gfx	int_size_size_t_opaque	Libraries/LibGfx/Size.h:35	stub
Gfx::Size::Size<T> [IntSize]	luce-browser-render	gfx	int_size_size_t_u	Libraries/LibGfx/Size.h:28	stub
Gfx::Size::Size<T> [SizeOfU32]	luce-browser-render	gfx	size_of_u32_construct	Libraries/LibGfx/Size.h:21	construct
Gfx::Size::Size<T> [SizeOfU32]	luce-browser-render	gfx	size_of_u32_size_t_opaque	Libraries/LibGfx/Size.h:35	stub
Gfx::Size::Size<T> [SizeOfU32]	luce-browser-render	gfx	size_of_u32_size_t_u	Libraries/LibGfx/Size.h:28	stub
Gfx::Size::area [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_area	Libraries/LibGfx/Size.h:43	stub
Gfx::Size::area [FloatSize]	luce-browser-render	gfx	float_size_area	Libraries/LibGfx/Size.h:43	stub
Gfx::Size::area [IntSize]	luce-browser-render	gfx	int_size_area	Libraries/LibGfx/Size.h:43	stub
Gfx::Size::area [SizeOfU32]	luce-browser-render	gfx	size_of_u32_area	Libraries/LibGfx/Size.h:43	stub
Gfx::Size::aspect_ratio [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_aspect_ratio	Libraries/LibGfx/Size.h:80	stub
Gfx::Size::aspect_ratio [FloatSize]	luce-browser-render	gfx	float_size_aspect_ratio	Libraries/LibGfx/Size.h:80	stub
